# ID RA(J2000) DEC(J2000) Z E_Z
         142   61.7917527  -31.0306997  0.09966667  0.00021667
         576   61.7074900  -29.8401900  0.10714334  0.00018333
         219   61.0085751  -29.9534506  0.12024666  0.00038667
         854   60.5388797  -30.9689923  0.07392333  0.00029333
         383   61.9206428  -30.7752386  0.04695667  0.00026000
         826   59.4892347  -30.0119738  0.15120333  0.00043667
         197   59.8430034  -29.8773283  0.11439000  0.00018333
         551   61.1143346  -29.9773859  0.13533001  0.00018667
          73   62.0794500  -30.7918700  0.07030667  0.00024000
         163   60.1083225  -30.9306852  0.01901000  0.00011000
         225   59.3347571  -30.9737315  0.01857667  0.00017000
         188   59.6058010  -31.0474199  0.09361666  0.00014000
         206   60.4001105  -30.7189991  0.02026333  0.00008667
         329   60.5271063  -29.8857120  0.15621667  0.00024333
         132   61.3736800  -30.3025500  0.05902333  0.00005000
          26   59.8989126  -30.2537442  0.16040333  0.00020333
         304   62.8556245  -30.4730653  0.10462666  0.00024667
         846   60.1333497  -31.6731932  0.08353333  0.00017333
         221   60.1396100  -30.2353600  0.13115667  0.00017000
         331   62.3078996  -30.7411009  0.06417666  0.00024667
         625   59.4105435  -30.5473361  0.07198000  0.00027333
         224   62.4122458  -30.9663344  0.09060000  0.00017333
         174   59.8698996  -30.5617351  0.10636666  0.00017333
         611   61.2967800  -30.1508000  0.05882667  0.00013000
         585   61.3630200  -29.8642500  0.05910667  0.00010000
         201   62.9315445  -29.9532101  0.09073333  0.00039000
         499   59.8274600  -30.4358000  0.18234333  0.00023667
         592   59.7875851  -30.7763265  0.10255667  0.00032000
          74   60.0908024  -29.7190231  0.23568000  0.00024333
         208   59.4440500  -30.5040700  0.16606000  0.00016000
         136   62.2379100  -30.7001400  0.05759000  0.00021000
         180   60.1035700  -29.9639200  0.09767666  0.00010333
         609   59.7002600  -30.1353400  0.09424333  0.00011000
         335   61.7585700  -30.9600600  0.05843333  0.00012000
         475   59.4916309  -31.2336107  0.12346666  0.00021667
         204   61.7700831  -30.0792090  0.09529000  0.00015667
         523   62.0359740  -31.6792669  0.08310000  0.00017333
         542   60.0482823  -29.9871550  0.16347000  0.00019000
         258   61.5236728  -31.6487988  0.11936667  0.00026000
         297   61.8213777  -30.0135214  0.09678000  0.00024667
         439   61.9958900  -30.7957500  0.13327667  0.00015000
         267   61.0979026  -31.5870771  0.15687333  0.00032000
          23   59.7290300  -30.5823900  0.09612333  0.00012000
         723   59.8077388  -30.7483056  0.03066000  0.00022000
         198   59.8175700  -30.0727500  0.09771334  0.00012667
         407   61.3386300  -30.3193700  0.05875000  0.00006667
         116   62.3680100  -30.4649800  0.06091667  0.00011667
         344   62.8493415  -30.8763827  0.11089333  0.00028667
          31   60.2906445  -30.4547380  0.03059667  0.00021333
         371   62.3220096  -31.4892288  0.06827667  0.00025667
         615   60.9543007  -30.4754677  0.13863666  0.00052333
         443   62.0888056  -31.3170566  0.04400333  0.00012000
         370   60.5412634  -30.4714171  0.10202000  0.00025667
         837   62.2677819  -30.2556162  0.06038000  0.00028333
          50   60.5944957  -30.7561831  0.11280000  0.00013000
         397   59.7803200  -30.0599500  0.10015000  0.00016000
         276   62.1674901  -30.5593976  0.14713334  0.00039333
          11   60.6683739  -31.1546061  0.15447000  0.00032667
         223   61.2960900  -30.2345200  0.05894000  0.00010000
         251   60.7563419  -30.3649529  0.10490333  0.00020000
         488   61.8246625  -29.8644665  0.07218000  0.00018667
         503   60.6403141  -31.4272201  0.06055667  0.00011667
         539   62.2958128  -31.0899715  0.24554333  0.00046667
         690   60.4834528  -29.7028983  0.06776667  0.00013000
         460   62.0555500  -30.3762300  0.12000667  0.00021333
         171   60.7417700  -30.6660600  0.06391333  0.00023000
         528   61.9164692  -30.8860328  0.21146999  0.00032667
         288   60.8085412  -30.1334716  0.17186667  0.00039000
         533   62.3676026  -29.7409594  0.07633334  0.00021667
         138   62.6805647  -31.3674694  0.13893667  0.00020667
         652   60.7547295  -31.5825850  0.10925333  0.00032667
         500   62.7556263  -30.0619964  0.01804000  0.00019000
         242   62.0507200  -31.2044500  0.05888000  0.00012333
         561   59.4651541  -30.6207803  0.03141667  0.00013333
         158   59.5530600  -30.2455900  0.09751666  0.00010000
         727   60.1921075  -30.5766660  0.11590333  0.00026000
         636   61.1404900  -30.4523600  0.06979000  0.00032667
          47   60.4055008  -30.7768132  0.08226667  0.00013000
         644   60.4430804  -29.8207047  0.07666667  0.00021667
         424   61.3329100  -30.8675700  0.05927667  0.00012333
          59   61.8472798  -31.3088136  0.07738333  0.00014000
         512   59.6691876  -30.3389402  0.12364000  0.00023333
         508   62.3702946  -30.1822708  0.06660000  0.00016333
         594   60.4736259  -30.4577775  0.07442000  0.00020000
         686   59.5490983  -31.3871268  0.19116667  0.00043333
         232   59.3421320  -31.1664851  0.09512000  0.00020000
         798   60.0591523  -31.4198861  0.03806667  0.00008667
         408   59.2293514  -30.6745734  0.24581000  0.00016333
         666   61.9825500  -30.8268700  0.06986000  0.00013000
         152   61.3672600  -30.0056800  0.06004333  0.00018667
         173   59.6522100  -30.1634400  0.15189999  0.00003000
         730   62.3012769  -30.3551588  0.13630000  0.00021667
         840   60.3007856  -31.0207827  0.05787667  0.00014333
         345   61.3332700  -30.5295200  0.06058666  0.00007333
         493   59.5651400  -30.2659400  0.09554667  0.00017333
         756   60.5223694  -30.4497123  0.10163333  0.00034667
         497   60.6314269  -31.4777694  0.09595667  0.00020000
         312   62.0337497  -31.3435389  0.10561000  0.00030333
         101   59.4960347  -30.4267703  0.12400000  0.00086667
         230   62.1545900  -30.6604100  0.06215667  0.00018667
         789   60.2549325  -31.2293815  0.09956000  0.00024333
         481   60.8186263  -30.3169257  0.10097333  0.00025667
         701   59.2896034  -29.7343292  0.20730001  0.00034667
         662   62.5434825  -31.3044866  0.05993333  0.00026000
          16   61.9645493  -30.7614469  0.13760333  0.00031333
         347   60.1156900  -30.1686300  0.12947667  0.00032000
         682   62.9015058  -30.1259877  0.10851666  0.00027333
         252   61.8892856  -31.5284173  0.15945333  0.00019000
         289   62.3371400  -30.8476000  0.07096333  0.00089667
         483   61.2156028  -30.6597775  0.11516333  0.00014000
         773   60.6352462  -31.0813680  0.09508333  0.00021333
         545   61.4442400  -30.3567600  0.05931666  0.00007333
         635   59.6576900  -29.7769900  0.09825000  0.00024000
         838   59.9157662  -29.9827135  0.16683666  0.00021333
          15   59.2055585  -30.0147444  0.10983333  0.00020667
         427   60.3545403  -31.4232598  0.03356333  0.00009000
         521   62.1079700  -31.0033700  0.05661000  0.00015333
         776   60.3709181  -30.3749064  0.24428667  0.00039333
         326   62.2760759  -31.5411244  0.09650000  0.00021667
         663   60.2880136  -31.1605747  0.04920000  0.00017333
         146   62.0904179  -31.5176397  0.10479333  0.00024333
         624   61.4568096  -31.0077679  0.08405667  0.00007000
         469   60.6590165  -29.8520113  0.09422000  0.00019333
          12   60.5979514  -29.8804670  0.07878666  0.00020667
         222   60.9543402  -30.7158221  0.16882333  0.00038000
          52   60.9088165  -31.0617166  0.13123333  0.00026000
         301   61.9965288  -30.1268417  0.10670000  0.00034667
          44   59.5215080  -30.7305461  0.10433333  0.00017333
         418   60.0552045  -31.6234631  0.05658667  0.00011000
         348   62.2764372  -30.7569977  0.06348000  0.00013000
         474   60.6123543  -30.6229904  0.19797000  0.00020333
          75   59.8405237  -30.7735894  0.06137667  0.00029000
          28   61.6575800  -29.8939500  0.07525000  0.00027000
         298   59.6585900  -29.8699400  0.16541667  0.00015333
         785   62.0166700  -31.0586600  0.06269000  0.00018333
         675   61.9816900  -30.6801900  0.06136333  0.00010000
         743   60.6014587  -29.8878143  0.12362666  0.00020667
         800   61.5400633  -30.5779709  0.09101333  0.00021333
         363   61.4866900  -30.0115800  0.12152000  0.00009000
         185   62.8542565  -30.2959283  0.13760333  0.00022667
          49   59.9963000  -30.4301900  0.16785334  0.00016333
         248   62.0586300  -31.5135500  0.05705334  0.00021333
         718   59.4571332  -31.5371289  0.12149667  0.00025667
         848   60.9148914  -30.5038432  0.14496000  0.00023333
         307   62.4365598  -30.1171700  0.08605000  0.00070667
         361   59.3599900  -29.8522400  0.06017333  0.00013667
         270   60.0314814  -30.2039522  0.11896667  0.00027667
         531   60.0470000  -29.9088700  0.18455334  0.00019000
         450   59.4785500  -30.2591900  0.09849667  0.00032000
         264   61.4921400  -30.9958400  0.16624001  0.00019667
         788   60.2228335  -31.6393134  0.10895333  0.00017333
          93   62.8679511  -31.3820275  0.07360000  0.00017333
         284   61.3207889  -30.0428894  0.09706000  0.00023333
         616   61.5330592  -30.4092294  0.05788000  0.00018333
          39   62.9193524  -30.1197781  0.16680001  0.00013000
         677   60.7581526  -31.5335672  0.17126666  0.00020000
         679   61.6202161  -29.7233757  0.06153000  0.00020000
         651   59.4728087  -30.8065877  0.06615333  0.00017333
         286   59.7307898  -30.9438414  0.14011334  0.00020333
          85   62.3033600  -30.7333900  0.18301000  0.00027333
         310   60.4884505  -30.1289337  0.20187333  0.00022000
         214   60.4818704  -29.7757043  0.12475333  0.00030333
         274   61.5185000  -30.4083600  0.05933000  0.00016000
         671   60.3916963  -30.4526534  0.19938999  0.00030667
         431   62.0079100  -30.9916500  0.05381666  0.00018000
          13   62.0200981  -31.1703618  0.05348000  0.00012667
         643   62.0613000  -31.0578300  0.06242000  0.00014667
         384   61.2402200  -30.1150300  0.05897333  0.00016333
         216   62.0310662  -31.1951345  0.12940666  0.00032667
         778   60.1543150  -30.7107743  0.12083000  0.00034333
         802   61.0465984  -30.0934715  0.05264333  0.00011000
         144   59.9014100  -30.2722100  0.14564666  0.00020333
         509   59.6265800  -29.8862800  0.09651333  0.00024000
         642   59.7434800  -30.2862700  0.09307667  0.00032000
         647   61.1390887  -31.1382386  0.09942333  0.00035667
          92   60.5946411  -29.6960291  0.03183000  0.00022667
         421   61.2320092  -31.2468481  0.12119666  0.00022000
         588   62.8320088  -31.4603009  0.08743333  0.00013000
         306   60.2202636  -30.5143309  0.07081667  0.00020000
          22   61.7912800  -30.7557500  0.10945000  0.00015000
         477   59.7352188  -30.1789664  0.14192000  0.00027000
         444   61.2288800  -30.2731200  0.12958001  0.00010000
         358   60.4297645  -29.7782184  0.03176333  0.00026333
         287   61.6016717  -31.4583788  0.20866667  0.00030333
         309   60.9407000  -30.3096500  0.05961000  0.00007333
         159   61.5442233  -30.3870515  0.08563667  0.00015333
         517   60.8372864  -30.9744167  0.07087334  0.00013333
         548   61.4895146  -31.2214124  0.06660000  0.00017333
         177   62.0525500  -30.7921600  0.05943333  0.00027333
         129   59.2611323  -30.6830902  0.10230333  0.00013333
         169   62.2913400  -30.6615800  0.05979666  0.00027000
         715   60.9496133  -31.5754038  0.04074667  0.00035000
          18   60.2112235  -29.7441864  0.09428333  0.00027667
         389   61.1580850  -30.1613441  0.12903000  0.00023333
          95   59.4629855  -30.1688476  0.26354334  0.00036333
         203   59.7164740  -31.3754286  0.16458000  0.00019333
         339   61.0251278  -30.9947711  0.07470000  0.00030333
         385   59.5896215  -29.7803070  0.11310667  0.00017000
          35   62.5387920  -29.9267967  0.05138334  0.00018333
         738   62.7944405  -31.2039450  0.11458000  0.00025667
         447   62.2073213  -30.1170288  0.15763333  0.00025000
         182   59.2036088  -31.0631867  0.11508667  0.00018333
         794   61.9890928  -30.7186278  0.09532000  0.00027333
         507   62.8831971  -31.2592920  0.14955333  0.00031667
         604   62.4259795  -29.7416702  0.09927333  0.00015667
         143   62.9243600  -31.4117300  0.18615334  0.00023667
         259   61.5947200  -30.8088800  0.13992999  0.00015667
         378   61.8221178  -30.4010852  0.10537000  0.00014333
         324   61.8645900  -31.3330900  0.07028667  0.00004000
         850   59.8580235  -31.5334404  0.02217000  0.00028333
         451   61.5491755  -30.7379824  0.10217000  0.00027333
         255   61.8701900  -30.6669300  0.13782001  0.00020000
         209   59.2274113  -31.5372496  0.11683334  0.00021667
         759   62.2631700  -30.8806700  0.06123667  0.00015000
         299   62.6187708  -30.6484388  0.09489000  0.00030667
         467   61.4505000  -30.3026000  0.16811000  0.00009667
         541   59.9125400  -30.3056700  0.09494333  0.00012000
         834   61.6899765  -30.9213101  0.05780000  0.00014667
         808   59.4488500  -30.3097900  0.16812333  0.00015667
         787   62.0538000  -30.9716700  0.05770333  0.00010333
         176   62.0885900  -30.7854400  0.05979666  0.00017667
          20   60.7337205  -31.4073048  0.04917333  0.00026333
         537   59.3910618  -30.9745407  0.06068333  0.00024667
         668   61.0474925  -30.9132254  0.07660333  0.00024333
         603   61.1486700  -30.0591400  0.05721333  0.00012333
         656   62.8596566  -29.7873958  0.17221667  0.00018667
         104   60.9653190  -31.0697740  0.14383334  0.00019333
         707   61.4421199  -31.0367194  0.10799000  0.00028333
         637   60.1260900  -30.1161600  0.09693667  0.00010333
         406   60.3836331  -30.2710736  0.05237667  0.00020333
         629   59.7235800  -30.2354100  0.09682667  0.00007333
         186   61.9789500  -30.8137000  0.07127333  0.00009333
         291   62.7881400  -30.8350900  0.07095333  0.00028000
         572   62.6257197  -30.7631412  0.11837666  0.00014667
         758   62.8743762  -29.9630885  0.06927000  0.00021667
         568   61.9150700  -31.3089500 -0.00467333  0.00086667
         489   59.7850576  -31.4447604  0.10273000  0.00025000
          10   61.1983831  -31.4819027  0.07583334  0.00019000
         767   59.9276551  -31.2226121  0.07652666  0.00013333
         820   60.4577447  -31.5856193  0.08087333  0.00011000
         172   61.4826828  -30.5372569  0.09573667  0.00013333
          38   62.1377100  -30.8104600  0.06247000  0.00009000
         200   59.7132500  -30.1570000  0.09412000  0.00013333
         313   62.6273912  -30.6950032  0.10177334  0.00013333
         812   60.3532611  -31.5772273  0.16688000  0.00027333
         569   62.4114300  -30.6733300  0.11014000  0.00019000
         755   62.8450358  -30.2911676  0.09851667  0.00014333
         293   62.5382091  -29.6806985  0.08756667  0.00039000
         805   60.1782489  -30.7400717  0.07211334  0.00011667
         228   60.8439985  -30.8258184  0.02725667  0.00018333
         562   62.2809648  -30.2429840  0.08813334  0.00022000
         355   59.2934400  -29.9453600  0.09354334  0.00012000
         456   60.1648853  -30.7324509  0.03024000  0.00010000
         215   60.8073900  -30.4602000  0.06046667  0.00011667
         704   62.3925526  -30.4188991  0.12753333  0.00035000
         695   62.6498838  -30.5107231  0.21518667  0.00036667
         338   61.1599100  -30.5526700  0.06417333  0.00020333
          91   60.2349682  -30.4094689  0.12733333  0.00026000
          66   59.8491078  -30.1372465  0.17018333  0.00029333
         577   61.5119139  -31.3181843  0.13172001  0.00020667
         739   61.1345630  -29.8267200  0.09038000  0.00011333
         218   59.8353100  -30.2029900  0.09723666  0.00017667
         140   59.6991604  -30.8059958  0.05626667  0.00026000
         325   62.0380200  -31.0277000  0.05999000  0.00011333
         717   59.6269500  -29.9190800  0.16721334  0.00010000
         316   61.3062446  -30.4749495  0.11033000  0.00026333
         321   59.4675689  -31.5230398  0.10888667  0.00027667
         317   60.9155832  -30.4599538  0.11975333  0.00020667
          29   62.6938241  -30.3234553  0.06210000  0.00017333
         336   61.1800400  -29.8901900  0.06018667  0.00029000
         505   62.8323605  -29.9433835  0.06219000  0.00021667
         145   62.9351393  -30.6772686  0.07326667  0.00017333
         233   60.1166417  -31.5316091  0.06606667  0.00034667
         195   62.1848624  -31.3442394  0.14433333  0.00020000
         733   62.7170877  -29.7362002  0.06301000  0.00013333
         211   60.6326724  -30.5699462  0.11218667  0.00021667
         429   62.2847930  -31.5181224  0.12876999  0.00021667
         672   59.3186900  -29.9832900  0.09786000  0.00062000
         761   60.9679842  -30.1558028  0.11957333  0.00014000
         485   59.7581792  -30.6495046  0.06428000  0.00009667
         554   61.6947162  -31.5809918  0.20503999  0.00023333
          56   59.8489423  -30.7131434  0.07330000  0.00017333
         831   59.3452800  -29.9155700  0.06332666  0.00006333
         487   62.8245576  -30.6983727  0.07626667  0.00026000
          55   62.4350100  -30.9475300  0.05826333  0.00021667
         816   61.7931432  -31.4382355  0.03313000  0.00021333
          19   60.1094765  -29.7366982  0.05590000  0.00013000
         154   59.3406770  -31.1596209  0.08933333  0.00014000
          64   59.6696843  -29.7399139  0.11132333  0.00018667
         667   59.6790413  -31.3111046  0.11348667  0.00020333
         600   62.0605500  -30.9912400  0.06022000  0.00008667
         282   59.7361035  -31.1980906  0.14162999  0.00023333
         792   61.1778910  -31.3653600  0.08750000  0.00017333
         367   60.3388834  -30.6435424  0.08234667  0.00029333
         438   62.1223700  -30.8882600  0.05874333  0.00015667
         130   59.5957699  -31.3494619  0.22266333  0.00030000
         843   59.2026133  -30.6074892  0.12491667  0.00025667
         246   62.2982900  -31.4296600  0.05742000  0.00042667
         692   61.1233898  -30.9983234  0.09860333  0.00061000
         506   59.3295640  -31.6165005  0.18102001  0.00032667
          43   59.7396493  -30.7046757  0.06192667  0.00011667
         131   61.4439000  -30.5324300  0.05968333  0.00006000
         121   60.3955699  -31.2306889  0.13686667  0.00039000
         618   60.1466000  -30.6622500  0.14365333  0.00014333
         327   59.6831227  -30.2343483  0.12100333  0.00014333
         375   61.7088992  -30.8689907  0.16215333  0.00030000
         771   62.5370339  -30.0094236  0.04780000  0.00011000
         135   60.1461100  -29.9751000  0.14896999  0.00014667
         102   59.5647198  -31.1353037  0.06890666  0.00013000
         449   61.7389046  -30.1374741  0.09193333  0.00017333
         379   59.4922602  -30.8191079  0.02093333  0.00026000
         777   62.4612762  -31.0793983  0.14222333  0.00027667
         731   60.9806416  -31.5908755  0.06347667  0.00015333
         234   62.5275045  -31.1436183  0.09295667  0.00022000
         757   62.6900787  -31.0712531  0.16078667  0.00030333
         649   62.1057589  -30.1706777  0.16587999  0.00027000
         661   61.0093302  -31.3481643  0.07181000  0.00014667
         100   60.2778119  -30.1912370  0.14784333  0.00033667
         459   61.4597948  -29.8838287  0.13695666  0.00026000
         170   62.5144213  -30.7760412  0.05279000  0.00061667
         179   61.8554697  -30.6432066  0.14390001  0.00027667
         273   60.6683479  -29.9928302  0.02443000  0.00008667
         628   62.4947485  -31.2634754  0.09049667  0.00020000
         162   61.4758689  -29.7392604  0.09068333  0.00013000
         613   62.9323857  -30.7719595  0.14590000  0.00021667
         740   61.9206121  -31.3015672  0.08542334  0.00017667
           8   61.7886293  -31.6038265  0.06093333  0.00021667
         435   62.0686800  -30.6758600  0.06182333  0.00014333
         337   61.2404900  -30.5426300  0.06113000  0.00010333
         650   61.6665700  -31.3410700  0.07444666  0.00019000
         226   60.8635900  -30.7107800  0.06034667  0.00005333
           3   60.5499672  -30.4192298  0.10853000  0.00018333
         263   62.0243900  -30.3197400  0.06025000  0.00013333
         806   62.4016990  -30.2706163  0.10913333  0.00029000
         832   59.5226026  -29.9548345  0.03616333  0.00021333
          14   61.3099970  -31.1661665  0.12700000  0.00026000
         524   61.3722139  -30.3142127  0.09958667  0.00014333
         559   59.9322791  -29.8363082  0.13797000  0.00025667
         417   61.2050357  -30.5749063  0.10743333  0.00021667
         178   62.4910975  -31.2127761  0.06028333  0.00014667
         458   61.2459000  -30.2145500  0.05944333  0.00007333
         584   60.7662020  -30.1111427  0.24439667  0.00021667
         413   60.9818300  -30.5591900  0.18727334  0.00011667
          27   59.8141300  -30.2847900  0.10045333  0.00017333
         700   60.6699280  -30.3060903  0.05355000  0.00013333
         567   61.4646626  -30.8388767  0.15369999  0.00021667
         153   61.4379601  -30.1168435  0.13330001  0.00021667
         160   62.8789899  -30.7201845  0.13501666  0.00016333
         781   62.0558300  -30.7222200  0.20576666  0.00031333
         391   61.6670600  -30.8640800  0.06066334  0.00010333
         236   59.8662900  -30.2516500  0.09762333  0.00012000
         688   61.6625389  -31.1306859  0.09553000  0.00015667
         653   60.0772000  -30.0944500  0.09578667  0.00023333
         750   62.3414057  -31.5935959  0.02603000  0.00017667
         275   59.2405371  -31.5046150  0.07260333  0.00019333
         814   59.5966151  -29.8034802  0.09449000  0.00020000
          84   61.4495359  -31.1185341  0.10776667  0.00030333
         271   62.8228888  -31.3237373  0.11662000  0.00024333
         464   62.5212477  -30.8828461  0.10590000  0.00019333
         108   60.4556489  -31.0867246  0.13416333  0.00026333
         687   62.3053661  -30.6864942  0.05147333  0.00029333
         262   62.0510116  -30.4478240  0.07072667  0.00024333
         161   62.1904000  -30.8015800  0.06152667  0.00023333
           9   60.4451221  -30.2635156  0.06490333  0.00021667
         315   61.3702629  -30.9018784  0.11629333  0.00023333
         364   59.6504367  -30.2245940  0.12403333  0.00021667
         708   61.0282654  -30.3845754  0.10217000  0.00027333
         673   61.9426353  -30.9759220  0.09573000  0.00029000
         728   60.1128634  -29.8429573  0.04430667  0.00010333
         809   61.0490926  -30.2414065  0.10787667  0.00015667
         473   62.2589789  -30.9064150  0.09851667  0.00014333
         732   61.2769258  -31.0829917  0.11774334  0.00017000
          67   60.8304200  -30.7355800  0.06063333  0.00008333
         571   59.7801100  -30.2537600  0.10074333  0.00022667
         127   59.6312100  -30.0575200  0.09634667  0.00005000
         626   62.9074453  -29.8164806  0.06419667  0.00016333
         476   60.6963732  -30.7158384  0.11979666  0.00018333
         694   61.8526600  -31.3188400  0.07100666  0.00017333
         815   60.9331814  -30.4282096  0.05903333  0.00017333
         555   62.0704800  -30.9369200  0.05732667  0.00015333
         540   62.4312168  -31.0647221  0.12785667  0.00026333
         602   61.9670000  -30.6782800  0.06164667  0.00014333
         365   59.6882787  -31.6056958  0.06843334  0.00013000
         412   61.7153600  -30.1240400  0.09772667  0.00030000
         685   61.3840689  -30.1935604  0.10224666  0.00014667
         433   59.9722135  -30.0736930  0.05968667  0.00011667
         394   59.6322037  -30.3508559  0.12564667  0.00037333
         566   59.6277800  -30.5419600  0.16955334  0.00018000
         851   59.3861633  -31.5123916  0.16739000  0.00027667
         402   62.2772923  -30.1844357  0.07630000  0.00014000
         349   59.5475652  -31.4996024  0.20179000  0.00024000
         791   62.1511551  -29.6827319  0.06496666  0.00015333
         346   59.8624605  -30.3439040  0.07037666  0.00011000
         239   60.8049555  -31.3287850  0.11715667  0.00043333
         530   59.6779763  -31.1735456  0.08386666  0.00013000
         247   62.3417200  -31.1480600  0.02464000  0.00006333
         330   60.9848000  -30.0907500  0.06111334  0.00006000
         513   59.7935730  -31.1490090  0.09016000  0.00013333
         658   62.6629242  -30.7810315  0.02880667  0.00019333
         305   61.9889919  -31.5513073  0.09894667  0.00030333
         779   59.4431027  -30.3537819  0.13673334  0.00017333
         495   60.4532282  -30.5720492  0.06347667  0.00015333
         141   61.1886973  -31.1037721  0.08610000  0.00021667
         319   60.2044063  -30.2458911  0.05371667  0.00008333
         229   62.4057287  -30.6718619  0.06213333  0.00019333
         308   60.4671133  -30.2861059  0.13624667  0.00028333
         352   59.2379449  -31.2902191  0.06912667  0.00019000
         334   62.2381034  -30.0203260  0.06240333  0.00020000
         519   60.5531113  -30.7578330  0.11239666  0.00030667
          86   62.5811121  -30.9344795  0.05653333  0.00017333
         372   60.6894650  -30.4998119  0.16356666  0.00014000
         703   61.3245226  -30.6237016  0.02460000  0.00013000
         269   59.9806200  -30.4070700  0.15343334  0.00011333
          82   60.8423407  -30.6482917  0.10015666  0.00025667
         409   59.9490116  -30.7565311  0.17701000  0.00030000
         839   61.1700000  -30.0827600  0.06073000  0.00011333
         819   61.0742400  -30.7871700  0.10115000  0.00009000
         241   61.6871151  -31.3852461  0.07541667  0.00015667
         415   62.5750765  -29.6998180  0.06929000  0.00035667
         390   62.6509549  -31.2018740  0.11262666  0.00024667
         165   62.8787500  -31.6720100  0.07640333  0.00024667
         709   61.6683700  -31.0327600  0.07024000  0.00027333
         428   61.3270505  -30.7447148  0.07753333  0.00015667
         193   62.4770600  -31.5794000  0.13631333  0.00021333
         452   59.3838757  -31.2071769  0.03013333  0.00017333
         157   60.4506681  -31.6881150  0.09920666  0.00023000
         645   62.8551500  -30.7258900  0.12467667  0.00053000
         250   62.2863400  -31.1381500  0.07032000  0.00022667
         597   62.0467100  -31.0110000  0.06241667  0.00014667
         457   59.5191625  -30.2017166  0.12287667  0.00022000
         440   61.6922680  -30.2237804  0.06664333  0.00014333
         404   61.2980700  -30.3266400  0.05853667  0.00021333
         283   61.9464421  -31.2932025  0.11763000  0.00019333
         386   61.6672100  -30.9363300  0.06584334  0.00021333
         168   62.0049200  -30.7174700  0.05775667  0.00014667
         841   61.2484755  -30.5931362  0.16377333  0.00030667
         470   62.6827161  -30.1788027  0.01857667  0.00017000
         817   62.0063830  -31.3110153  0.06186333  0.00013000
         491   62.7094766  -30.2362388  0.11313666  0.00017000
         725   60.5295456  -30.9927188  0.08770000  0.00021667
         821   61.5279100  -30.6525700  0.12139000  0.00037333
         621   60.9448898  -31.3056740  0.15069333  0.00041667
         632   61.7073406  -29.7286458  0.10365666  0.00020333
         583   62.0091100  -30.9781000  0.06085333  0.00017333
         134   61.7190321  -30.3390668  0.10556334  0.00026333
         416   61.2437200  -29.9031500  0.14955667  0.00017667
         302   59.7598900  -30.2063100  0.09927667  0.00009667
          99   61.1189626  -29.9457453  0.10451667  0.00020000
          65   62.0091200  -30.5855900  0.31007335  0.00033667
         445   61.0741835  -30.8197728  0.20969333  0.00030000
         623   60.3045688  -30.0319384  0.09726667  0.00013000
          89   59.7443800  -30.1764700  0.09396667  0.00062000
         472   59.7670332  -30.2559318  0.09164666  0.00014333
         693   61.0945650  -30.4441475  0.07268666  0.00016333
         522   59.2230189  -30.0475076  0.10619666  0.00033667
         705   61.8972000  -30.6462500  0.05891333  0.00017667
